id,row,col,norm,final_health,service_ratio,total_demand,total_generated,total_self_served,total_imported,total_exported,total_unmet,final_storage
914,25,14,0.5999,1.0,0.9817,113.475,193.66,107.9,3.494,64.389,2.081,21.371
915,25,15,0.8313,1.0,0.9708,113.475,193.66,98.613,11.546,92.957,3.316,2.09
916,25,16,0.5847,1.0,0.9836,113.475,193.66,111.545,0.071,5.996,1.86,76.12
917,25,17,0.3767,1.0,0.9774,2258.333,2867.502,2205.846,1.491,0.363,50.996,661.293
918,25,18,0.6018,1.0,0.9748,2258.333,2867.502,2201.021,0.374,254.13,56.938,412.351
919,25,19,0.8075,1.0,0.9762,2258.333,2867.502,2204.678,0.003,64.063,53.652,598.761
920,25,20,0.6886,0.8578,0.9376,231.182,271.287,147.769,68.978,123.518,14.435,0.0
921,25,21,0.263,0.3412,0.7877,2309.306,1407.996,1407.914,411.189,0.081,490.203,0.0
922,25,22,0.1573,1.0,0.9493,1343.456,1921.543,1274.891,0.433,547.88,68.132,98.772
923,25,23,0.7633,1.0,0.9438,2288.666,2513.197,2133.759,26.376,353.651,128.531,25.787
924,25,24,0.2885,1.0,0.8649,12764.323,11954.266,10812.108,228.01,1031.931,1724.206,110.227
925,25,25,0.8118,0.2885,0.5968,2193.927,836.901,833.63,475.794,3.271,884.502,0.0
926,25,26,0.147,0.0419,0.6884,1165.538,783.873,750.482,51.856,33.391,363.2,0.0
927,25,27,0.3469,1.0,0.6765,885.662,727.268,587.038,12.115,140.19,286.509,0.039
928,25,28,0.54,0.0784,0.7503,900.362,939.345,655.846,19.661,283.499,224.855,0.0
929,25,29,0.7974,0.0,0.5873,2807.231,1530.211,1292.706,355.861,237.505,1158.663,0.0
930,25,30,0.7877,0.0,0.6891,2283.082,1758.997,1499.544,73.625,259.453,709.913,0.0
931,25,31,0.3095,0.6777,0.8906,475.187,331.712,303.589,119.599,28.123,51.999,0.0
932,25,32,0.6777,1.0,0.9659,1343.456,1921.543,1297.139,0.51,277.623,45.806,346.781
933,25,33,0.7083,0.8667,0.9713,1046.352,917.146,901.495,114.855,15.651,30.002,0.0
934,25,34,0.5864,1.0,0.9924,272.625,508.327,268.525,2.041,27.012,2.058,212.79
935,25,35,0.7917,1.0,0.994,152.615,1140.243,151.694,0.0,21.878,0.922,966.672
936,26,0,0.5406,0.0,0.7856,149.73,133.068,100.726,16.904,32.342,32.1,0.0
937,26,1,0.7722,0.0106,0.7998,272.625,508.327,206.524,11.511,301.804,54.59,0.0
938,26,2,0.3982,0.0,0.6474,2193.927,836.901,836.9,583.533,0.001,773.494,0.0
939,26,3,0.8851,0.0,0.7354,113.475,193.66,73.1,10.354,120.56,30.021,0.0
940,26,4,0.321,0.5893,0.8943,149.73,133.068,118.074,15.826,14.994,15.83,0.0
941,26,5,0.5893,1.0,0.9556,1501.5,1393.052,1369.188,65.71,21.764,66.601,2.099
942,26,6,0.2127,1.0,0.9818,113.475,193.66,110.99,0.415,20.737,2.071,61.934
943,26,7,0.1807,1.0,0.9788,2258.333,2867.502,2206.209,4.217,0.003,47.907,661.291
944,26,8,0.3628,1.0,0.9936,151.762,439.907,150.784,0.0,11.493,0.978,277.63
945,26,9,0.3589,1.0,0.9742,113.475,193.66,107.607,2.942,83.406,2.927,2.647
946,26,10,0.5172,1.0,0.7743,2955.732,1976.443,1951.774,336.972,10.203,666.987,14.466
947,26,11,0.2463,1.0,0.977,113.475,193.66,109.969,0.897,75.998,2.61,7.693
948,26,12,0.374,1.0,0.9769,2258.333,2867.502,2205.841,0.395,1.087,52.097,660.574
949,26,13,0.3717,1.0,0.9765,2258.333,2867.502,2205.132,0.093,18.555,53.108,643.815
950,26,14,0.7873,1.0,0.974,1501.5,1393.052,1336.547,125.948,53.78,39.006,2.726
951,26,15,0.3158,1.0,0.8504,1560.015,1098.032,1091.622,234.947,0.644,233.445,5.766
952,26,16,0.3449,1.0,0.9676,209.127,212.464,187.086,15.258,25.228,6.783,0.151
953,26,17,0.6071,1.0,0.9821,113.475,193.66,111.439,0.0,10.918,2.036,71.303
954,26,18,0.0336,1.0,0.9845,113.475,193.66,111.721,0.0,0.079,1.754,81.86
955,26,19,0.5867,1.0,0.9776,2258.333,2867.502,2204.103,3.551,2.663,50.679,660.736
956,26,20,0.2616,1.0,0.9746,1343.456,1921.543,1307.41,1.933,29.958,34.113,584.176
957,26,21,0.2798,0.8176,0.9086,677.372,768.246,568.438,47.037,199.808,61.897,0.0
958,26,22,0.9465,0.2228,0.7721,2309.306,1407.996,1405.58,377.359,2.415,526.367,0.0
959,26,23,0.5931,0.7633,0.8888,900.362,939.345,662.453,137.806,276.892,100.104,0.0
960,26,24,0.9635,0.2885,0.6453,2193.927,836.901,836.901,578.818,0.0,778.207,0.0
961,26,25,0.8437,0.0,0.6659,900.362,939.345,571.086,28.425,368.258,300.851,0.0
962,26,26,0.201,0.0,0.8182,900.362,939.345,734.323,2.363,205.022,163.676,0.0
963,26,27,0.3782,0.0606,0.5975,2193.927,836.901,836.789,474.04,0.112,883.097,0.0
964,26,28,0.051,1.0,0.9175,713.415,929.974,653.561,0.987,272.323,58.867,4.09
965,26,29,0.3696,0.0104,0.474,10849.462,4389.169,4375.05,767.724,14.119,5706.688,0.0
966,26,30,0.4868,0.0,0.5568,2807.231,1530.211,1372.53,190.504,157.681,1244.197,0.0
967,26,31,0.9099,0.0,0.7722,900.362,939.345,573.011,122.233,366.333,205.117,0.0
968,26,32,0.863,0.6811,0.9253,667.338,677.514,520.973,96.501,156.541,49.864,0.0
969,26,33,0.9222,0.5833,0.9358,149.73,133.068,111.552,28.566,21.515,9.612,0.0
970,26,34,0.2572,1.0,0.9774,2258.333,2867.502,2206.032,1.335,3.49,50.966,657.98
971,26,35,0.6406,1.0,0.9933,89.615,161.441,88.717,0.294,1.394,0.604,71.33
972,27,0,0.3931,0.0,0.7017,2309.306,1407.996,1407.126,213.323,0.87,688.858,0.0
973,27,1,0.8497,0.0,0.7333,1046.352,917.146,701.376,65.88,215.769,279.096,0.0
974,27,2,0.9658,0.0,0.5429,725.015,706.591,348.97,44.652,357.621,331.393,0.0
975,27,3,0.1721,0.2113,0.687,2193.927,836.901,836.901,670.421,0.0,686.604,0.0
976,27,4,0.9412,0.1183,0.8129,366.243,760.443,282.545,15.159,477.899,68.539,0.0
977,27,5,0.9028,0.6127,0.8144,191.188,158.737,118.168,37.53,40.57,35.491,0.0
978,27,6,0.8372,0.4157,0.7642,159.132,51.949,50.84,70.766,1.109,37.526,0.0
979,27,7,0.2579,1.0,0.9911,89.615,161.441,88.82,0.0,25.054,0.796,47.568
980,27,8,0.7096,0.5535,0.9389,149.73,133.068,130.966,9.623,2.102,9.141,0.0
981,27,9,0.0558,1.0,0.9894,1501.5,1393.052,1389.687,95.855,0.418,15.958,2.947
982,27,10,0.3177,1.0,0.9544,113.475,193.66,108.18,0.12,82.387,5.175,3.094
983,27,11,0.9394,1.0,0.9814,1501.5,1393.052,1366.202,107.366,24.73,27.932,2.12
984,27,12,0.7482,1.0,0.9747,2258.333,2867.502,2200.169,0.925,141.402,57.239,525.931
985,27,13,0.5915,1.0,0.9764,2258.333,2867.502,2204.928,0.0,6.065,53.404,656.509
986,27,14,0.4707,1.0,0.9761,2258.333,2867.502,2204.256,0.0,44.057,54.077,619.19
987,27,15,0.257,1.0,0.975,2258.333,2867.502,2201.803,0.116,83.892,56.414,581.807
988,27,16,0.375,1.0,0.9754,1501.5,1393.052,1389.004,75.53,1.141,36.966,2.907
989,27,17,0.1686,1.0,0.9767,2258.333,2867.502,2205.737,0.0,6.466,52.596,655.299
990,27,18,0.8076,1.0,0.9672,113.475,193.66,107.432,2.322,75.61,3.721,10.619
991,27,19,0.4679,1.0,0.975,713.415,929.974,693.341,2.273,58.162,17.8,178.471
992,27,20,0.7988,0.7781,0.9764,900.362,939.345,856.18,22.917,83.165,21.265,0.0
993,27,21,0.9277,0.2791,0.9424,1046.352,917.146,885.843,100.286,31.303,60.223,0.0
994,27,22,0.0778,1.0,0.9763,900.362,939.345,877.325,1.661,51.728,21.377,10.292
995,27,23,0.8887,0.0876,0.8445,900.362,939.345,749.788,10.564,189.557,140.01,0.0
996,27,24,0.7783,0.0,0.7927,900.362,939.345,594.682,118.993,344.663,186.687,0.0
997,27,25,0.9259,0.0,0.6392,900.362,939.345,510.964,64.565,428.381,324.834,0.0
998,27,26,0.8422,0.0874,0.661,2807.231,1530.211,1504.018,351.568,26.193,951.645,0.0
999,27,27,0.4523,0.0,0.7441,1067.454,1457.25,776.219,18.084,681.031,273.15,0.0
1000,27,28,0.3226,0.051,0.5274,2193.927,836.901,836.323,320.852,0.578,1036.752,0.0
1001,27,29,0.4775,0.0,0.6426,1046.352,917.146,609.248,63.15,307.898,373.954,0.0
1002,27,30,0.1428,0.0,0.5304,1144.365,564.892,549.169,57.824,15.724,537.373,0.0
1003,27,31,0.7361,0.0092,0.4525,22866.955,10111.764,10087.816,258.623,23.948,12520.517,0.0
1004,27,32,0.7137,0.9108,0.9657,175.178,107.625,94.555,74.619,13.069,6.004,0.0
1005,27,33,0.439,1.0,0.9831,231.182,271.287,227.182,0.102,14.099,3.898,30.007
1006,27,34,0.2664,1.0,0.9685,134.15,159.076,125.266,4.654,0.318,4.231,33.491
1007,27,35,0.2468,1.0,0.9758,1343.456,1921.543,1310.881,0.073,0.616,32.501,610.046
1008,28,0,0.2711,0.9102,0.8147,114.195,97.273,79.156,13.883,18.117,21.156,0.0
1009,28,1,0.3345,0.0,0.7593,149.73,133.068,110.024,3.667,23.044,36.039,0.0
1010,28,2,0.2607,0.4874,0.7234,150.044,64.679,64.356,44.189,0.323,41.499,0.0
1011,28,3,0.3181,1.0,0.8907,89.615,161.441,78.073,1.749,82.56,9.793,0.808
1012,28,4,0.1142,1.0,0.9824,1563.092,1957.71,1535.544,0.105,9.988,27.443,412.178
1013,28,5,0.0569,1.0,0.9894,987.382,1156.038,976.897,0.002,23.354,10.484,155.788
1014,28,6,0.5599,0.0569,0.754,905.883,662.025,646.115,36.938,15.91,222.83,0.0
1015,28,7,0.1192,0.2579,0.8684,149.73,133.068,122.323,7.705,10.745,19.703,0.0
1016,28,8,0.9707,0.991,0.9628,150.044,64.679,64.563,79.899,0.116,5.583,0.0
1017,28,9,0.991,1.0,0.9653,2258.333,2867.502,2179.736,0.175,285.171,78.422,402.596
1018,28,10,0.9251,1.0,0.9636,2258.333,2867.502,2068.01,108.05,729.272,82.273,70.221
1019,28,11,0.3901,0.9955,0.9248,113.475,193.66,72.57,32.377,121.09,8.529,0.0
1020,28,12,0.8962,0.9578,0.9634,986.051,1198.066,687.748,262.189,510.318,36.115,0.0
1021,28,13,0.8323,1.0,0.9727,2258.333,2867.502,2190.829,5.827,320.566,61.677,356.107
1022,28,14,0.1444,1.0,0.9781,113.475,193.66,110.705,0.285,71.106,2.485,11.849
1023,28,15,0.016,1.0,0.9823,1185.903,1227.375,1143.27,21.699,21.715,20.934,62.39
1024,28,16,0.5078,1.0,0.9737,2258.333,2867.502,2197.875,1.09,70.479,59.369,599.149
1025,28,17,0.1401,1.0,0.9764,2258.333,2867.502,2204.329,0.757,481.32,53.247,181.853
1026,28,18,0.7896,1.0,0.8674,116090.493,101733.634,99787.82,911.204,162.912,15391.47,1782.903
1027,28,19,0.2864,0.9368,0.9579,1046.352,917.146,771.898,230.396,145.248,44.058,0.0
1028,28,20,0.4352,1.0,0.9815,900.362,939.345,883.589,0.115,32.57,16.657,23.185
1029,28,21,0.2183,1.0,0.9786,900.362,939.345,874.935,6.152,54.648,19.275,9.761
1030,28,22,0.1381,1.0,0.9879,654.645,1117.259,646.739,0.0,28.345,7.905,442.175
1031,28,23,0.5217,0.7007,0.8872,900.362,939.345,751.497,47.336,187.848,101.529,0.0
1032,28,24,0.7116,0.0,0.643,2193.927,836.901,799.262,611.46,37.639,783.205,0.0
1033,28,25,0.6007,0.0874,0.3684,38907.004,12183.677,12179.734,2152.864,3.943,24574.407,0.0
1034,28,26,0.0874,1.0,0.7991,56698.174,47154.148,45295.287,12.483,1576.639,11390.403,282.222
1035,28,27,0.7613,0.0874,0.7231,900.362,939.345,607.226,43.845,332.118,249.291,0.0
1036,28,28,0.206,0.0,0.5415,2193.927,836.901,833.93,354.034,2.971,1005.963,0.0
1037,28,29,0.6699,0.11,0.7285,900.362,939.345,628.668,27.244,310.676,244.45,0.0
1038,28,30,0.5829,0.4116,0.5728,15620.418,7643.605,7625.259,1322.544,18.345,6672.614,0.0
1039,28,31,0.01,1.0,0.9889,113.475,193.66,111.536,0.681,68.596,1.259,13.528
1040,28,32,0.8411,1.0,0.9944,289.518,573.213,287.901,0.0,62.091,1.618,223.222
1041,28,33,0.5185,1.0,0.9803,134.15,159.076,124.941,6.571,0.644,2.638,33.491
1042,28,34,0.3352,1.0,0.9807,844.723,1384.247,823.718,4.67,1.624,16.335,558.904
1043,28,35,0.0903,1.0,0.977,1343.456,1921.543,1310.881,1.639,0.9,30.936,609.762
1044,29,0,0.9102,1.0,0.896,1501.5,1393.052,1335.983,9.395,57.067,156.123,0.003
1045,29,1,0.1333,0.9091,0.9632,149.73,133.068,126.512,17.71,6.555,5.508,0.0
1046,29,2,0.2483,1.0,0.9376,134.15,159.076,122.77,3.007,12.352,8.373,23.953
1047,29,3,0.0367,1.0,0.9759,1343.456,1921.543,1310.881,0.179,7.705,32.396,602.957
1048,29,4,0.5749,1.0,0.9717,1343.456,1921.543,1304.574,0.863,204.152,38.019,412.818
1049,29,5,0.3562,0.6264,0.879,1365.285,921.066,917.206,282.853,3.86,165.226,0.0
1050,29,6,0.9687,0.0,0.6977,149.73,133.068,95.262,9.202,37.806,45.267,0.0
1051,29,7,0.1208,0.0,0.7656,114.195,97.273,73.158,14.271,24.115,26.766,0.0
1052,29,8,0.8165,0.9891,0.9286,2258.333,2867.502,1841.311,255.686,1026.191,161.336,0.0
1053,29,9,0.7791,1.0,0.9666,2258.333,2867.502,2172.031,10.846,400.109,75.456,295.362
1054,29,10,0.5763,0.9944,0.9424,2258.333,2867.502,1254.876,873.415,1612.626,130.042,0.0
1055,29,11,0.2915,0.0,0.4033,49599.71,16589.503,16589.503,3414.33,0.0,29595.877,0.0
1056,29,12,0.9541,0.4587,0.7391,2461.329,1308.955,976.14,843.039,332.815,642.15,0.0
1057,29,13,0.4464,1.0,0.9648,2258.333,2867.502,2052.242,126.613,765.909,79.478,49.351
1058,29,14,0.5305,1.0,0.7767,8539.342,5929.147,5900.428,731.938,17.068,1906.975,11.65
1059,29,15,0.1344,1.0,0.861,116090.493,101733.634,99812.608,140.262,116.913,16137.623,1804.113
1060,29,16,0.9674,1.0,0.9604,113.475,193.66,104.527,4.459,80.977,4.489,8.156
1061,29,17,0.6191,1.0,0.9572,2258.333,2867.502,2144.923,16.824,662.999,96.586,59.581
1062,29,18,0.1027,1.0,0.9845,648.361,1421.099,636.622,1.69,598.924,10.049,185.552
1063,29,19,0.5554,0.1201,0.5088,2193.927,836.901,836.446,279.896,0.455,1077.584,0.0
1064,29,20,0.0195,1.0,0.9879,654.645,1117.259,646.739,0.0,29.229,7.905,441.291
1065,29,21,0.7387,0.2335,0.8022,900.362,939.345,672.823,49.428,266.522,178.111,0.0
1066,29,22,0.0177,0.7251,0.9338,1046.352,917.146,913.935,63.166,3.211,69.251,0.0
1067,29,23,0.6368,1.0,0.8974,900.362,939.345,806.196,1.748,132.988,92.419,0.161
1068,29,24,0.5229,0.6213,0.8428,900.362,939.345,693.544,65.3,245.801,141.518,0.0
1069,29,25,0.1029,0.8154,0.8641,900.362,939.345,714.835,63.137,224.51,122.391,0.0
1070,29,26,0.7171,1.0,0.7171,713.415,929.974,484.207,27.404,445.65,201.805,0.118
1071,29,27,0.273,0.0089,0.5446,44902.433,23929.459,23833.487,620.043,95.972,20448.902,0.0
1072,29,28,0.4936,0.11,0.4838,3369.094,1180.026,1179.345,450.773,0.681,1738.977,0.0
1073,29,29,0.11,1.0,0.903,55730.364,52487.924,50326.195,0.462,651.629,5403.706,1510.1
1074,29,30,0.4057,1.0,0.7238,20707.051,15693.024,14525.937,461.296,1133.624,5719.818,33.463
1075,29,31,0.5416,0.9717,0.9643,191.188,158.737,143.464,40.899,15.273,6.825,0.0
1076,29,32,0.8611,0.9474,0.9888,149.73,133.068,131.113,16.943,1.955,1.675,0.0
1077,29,33,0.6688,1.0,0.9851,677.372,768.246,667.26,0.0,27.532,10.112,73.455
1078,29,34,0.7466,1.0,0.9888,272.625,508.327,268.751,0.831,85.733,3.043,153.844
1079,29,35,0.9482,1.0,0.9936,514.7,694.863,511.259,0.14,4.663,3.3,178.941
1080,30,0,0.9376,0.9466,0.9538,170.441,99.016,96.501,66.071,2.515,7.869,0.0
1081,30,1,0.6939,1.0,0.9844,987.382,1156.038,969.168,2.792,48.425,15.422,138.445
1082,30,2,0.3956,1.0,0.9827,1382.718,1851.988,1341.057,17.776,111.107,23.886,399.824
1083,30,3,0.7769,0.8945,0.9054,2133.195,1292.439,1290.121,641.172,2.318,201.902,0.0
1084,30,4,0.4007,0.7151,0.9386,149.73,133.068,113.157,27.381,19.911,9.192,0.0
1085,30,5,0.7155,1.0,0.8518,113.475,193.66,94.148,2.508,99.506,16.819,0.006
1086,30,6,0.815,0.1715,0.7735,113.475,193.66,55.41,32.367,138.25,25.698,0.0
1087,30,7,0.3249,0.0,0.3495,10771.097,3375.021,3374.658,389.712,0.362,7006.726,0.0
1088,30,8,0.9579,0.3711,0.783,3741.612,1769.062,1544.364,1385.3,224.698,811.948,0.0
1089,30,9,0.2493,1.0,0.9747,2258.333,2867.502,2201.274,0.0,282.557,57.059,383.671
1090,30,10,0.6631,1.0,0.8665,113.475,193.66,91.236,7.094,102.29,15.145,0.134
1091,30,11,0.3644,0.1667,0.7086,2258.333,2867.502,1482.944,117.415,1384.558,657.973,0.0
1092,30,12,0.1875,1.0,0.8908,113.475,193.66,93.037,8.051,100.49,12.387,0.132
1093,30,13,0.433,1.0,0.9756,2258.333,2867.502,2203.142,0.0,89.607,55.191,574.753
1094,30,14,0.6691,1.0,0.9462,113.475,193.66,100.199,7.175,91.658,6.102,1.803
1095,30,15,0.1394,1.0,0.9822,113.475,193.66,111.459,0.0,64.488,2.016,17.714
1096,30,16,0.7766,0.972,0.9174,113.475,193.66,68.7,35.405,124.96,9.37,0.0
1097,30,17,0.6332,0.6191,0.7398,2193.927,836.901,836.901,786.075,0.0,570.951,0.0
1098,30,18,0.0344,0.2007,0.4994,2193.927,836.901,836.901,258.748,0.0,1098.278,0.0
1099,30,19,0.6209,0.0,0.5256,2193.927,836.901,836.788,316.378,0.113,1040.761,0.0
1100,30,20,0.6235,0.0195,0.7013,900.362,939.345,625.043,6.362,314.302,268.957,0.0
1101,30,21,0.6213,0.0989,0.6872,2807.231,1530.211,1527.486,401.722,2.725,878.023,0.0
1102,30,22,0.1217,1.0,0.9296,900.362,939.345,835.126,1.84,98.644,63.396,5.575
1103,30,23,0.4337,0.9599,0.9382,900.362,939.345,799.04,45.691,140.304,55.631,0.0
1104,30,24,0.2875,0.3476,0.8033,1910.891,944.359,944.313,590.655,0.046,375.923,0.0
1105,30,25,0.3476,1.0,0.9784,1067.454,1457.25,1044.379,0.0,258.087,23.075,154.785
1106,30,26,0.1204,1.0,0.9255,900.362,939.345,804.509,28.758,134.211,67.095,0.624
1107,30,27,0.9014,0.0881,0.7026,900.362,939.345,609.654,22.899,329.691,267.809,0.0
1108,30,28,0.4664,0.0,0.4905,15620.418,7643.605,7398.226,263.985,245.378,7958.207,0.0
1109,30,29,0.44,0.11,0.6283,116.264,114.278,64.571,8.481,49.707,43.212,0.0
1110,30,30,0.1314,0.9653,0.9585,191.188,158.737,149.054,34.199,9.683,7.935,0.0
1111,30,31,0.9156,1.0,0.976,844.723,1384.247,822.212,2.271,85.538,20.24,476.497
1112,30,32,0.2741,0.9509,0.9777,149.73,133.068,131.343,15.043,1.725,3.344,0.0
1113,30,33,0.7404,0.6688,0.9182,149.73,133.068,110.854,26.631,22.214,12.245,0.0
1114,30,34,0.8397,0.945,0.9541,168.032,53.134,52.93,107.388,0.204,7.714,0.0
1115,30,35,0.6504,1.0,0.9865,900.362,939.345,884.37,3.812,9.969,12.18,45.006
1116,31,0,0.5486,1.0,0.9757,2258.333,2867.502,2203.212,0.354,8.736,54.767,655.554
1117,31,1,0.4609,1.0,0.9772,2258.333,2867.502,2205.581,1.163,9.318,51.588,652.604
1118,31,2,0.6128,1.0,0.9798,900.362,939.345,861.716,20.467,66.592,18.179,11.037
1119,31,3,0.8188,1.0,0.9392,1563.092,1957.71,1397.499,70.602,548.83,94.991,11.381
1120,31,4,0.2423,1.0,0.9768,2258.333,2867.502,2204.89,0.945,44.735,52.498,617.878
1121,31,5,0.1888,1.0,0.947,1501.5,1393.052,1384.407,37.533,5.966,79.56,2.679
1122,31,6,0.9696,0.8402,0.7658,134.15,159.076,70.829,31.909,88.247,31.412,0.0
1123,31,7,0.0119,0.1623,0.5694,3741.612,1769.062,1764.007,366.337,5.055,1611.267,0.0
1124,31,8,0.1623,1.0,0.9191,289.518,573.213,253.251,12.835,314.771,23.433,5.191
1125,31,9,0.324,1.0,0.9822,113.475,193.66,111.355,0.106,23.202,2.015,59.104
1126,31,10,0.4914,1.0,0.9115,113.475,193.66,95.788,7.64,97.654,10.047,0.218
1127,31,11,0.8784,0.3383,0.8363,1501.5,1393.052,1128.029,127.719,265.023,245.752,0.0
1128,31,12,0.2955,0.026,0.4676,5570.513,2711.599,2159.566,445.245,552.033,2965.702,0.0
1129,31,13,0.1586,1.0,0.9403,1501.5,1393.052,1265.496,146.366,126.439,89.637,1.117
1130,31,14,0.6059,1.0,0.9512,113.475,193.66,105.116,2.826,86.606,5.533,1.938
1131,31,15,0.44,1.0,0.9643,113.475,193.66,108.718,0.705,63.024,4.052,21.918
1132,31,16,0.517,0.44,0.7956,113.475,193.66,75.233,15.05,118.427,23.192,0.0
1133,31,17,0.3541,0.1092,0.4913,2193.927,836.901,836.901,240.874,0.0,1116.152,0.0
1134,31,18,0.1092,1.0,0.9885,933.881,1562.515,923.176,0.0,338.36,10.705,300.979
1135,31,19,0.9893,0.1092,0.6455,900.362,939.345,544.117,37.078,395.228,319.167,0.0
1136,31,20,0.7386,0.0407,0.5391,2193.927,836.901,836.901,345.852,0.0,1011.174,0.0
1137,31,21,0.4168,0.1504,0.7159,196.051,219.292,135.525,4.821,83.767,55.705,0.0
1138,31,22,0.1403,0.1971,0.8421,1365.285,921.066,896.771,252.923,24.295,215.592,0.0
1139,31,23,0.6163,1.0,0.9648,1067.454,1457.25,1029.231,0.656,427.996,37.566,0.023
1140,31,24,0.8212,0.174,0.8928,900.362,939.345,688.22,115.617,251.124,96.525,0.0
1141,31,25,0.0951,1.0,0.9439,900.362,939.345,833.22,16.655,101.386,50.487,4.738
1142,31,26,0.922,0.1328,0.5054,2193.927,836.901,836.838,272.031,0.063,1085.058,0.0
1143,31,27,0.2687,0.0,0.6732,900.362,939.345,597.889,8.212,341.456,294.261,0.0
1144,31,28,0.7086,0.0,0.6701,2283.082,1758.997,1385.575,144.245,373.423,753.262,0.0
1145,31,29,0.1273,0.0043,0.3797,39435.512,14239.466,14239.04,733.883,0.427,24462.59,0.0
1146,31,30,0.0043,1.0,0.9772,844.723,1384.247,823.917,1.557,89.045,19.248,471.285
1147,31,31,0.4979,1.0,0.9867,89.615,161.441,88.33,0.089,9.203,1.196,63.909
1148,31,32,0.4179,1.0,0.9765,2258.333,2867.502,2205.319,0.0,21.19,53.014,640.993
1149,31,33,0.8728,0.4939,0.857,149.73,133.068,91.737,36.574,41.33,21.419,0.0
1150,31,34,0.3796,1.0,0.9798,116.264,114.278,104.9,9.016,9.318,2.348,0.061
1151,31,35,0.6926,1.0,0.9921,272.625,508.327,270.406,0.073,18.539,2.145,219.382
1152,32,0,0.7231,1.0,0.9809,844.723,1384.247,823.912,4.661,16.099,16.15,544.236
1153,32,1,0.353,1.0,0.9823,173.418,290.741,170.2,0.154,8.017,3.064,112.524
1154,32,2,0.6482,0.876,0.9706,149.73,133.068,126.133,19.201,6.934,4.396,0.0
1155,32,3,0.7871,0.934,0.9515,95.22,51.681,51.494,39.112,0.187,4.615,0.0
1156,32,4,0.3807,1.0,0.9829,113.475,193.66,111.54,0.0,11.545,1.936,70.576
1157,32,5,0.1842,0.936,0.9188,149.73,133.068,119.38,18.19,13.688,12.16,0.0
1158,32,6,0.803,1.0,0.8265,2258.333,2867.502,1862.493,4.074,982.559,391.766,22.451
1159,32,7,0.5754,0.8203,0.7315,1343.456,1921.543,597.453,385.324,1324.091,360.679,0.0
1160,32,8,0.0879,1.0,0.9701,1382.718,1851.988,1339.472,1.865,73.474,41.381,439.042
1161,32,9,0.3239,0.3834,0.8783,149.73,133.068,78.911,52.591,54.156,18.228,0.0
1162,32,10,0.9588,0.1915,0.8635,900.362,939.345,766.236,11.228,173.109,122.899,0.0
1163,32,11,0.9721,0.0,0.8454,149.73,133.068,51.434,75.152,81.633,23.144,0.0
1164,32,12,0.0256,0.0,0.332,111129.135,34892.745,34892.733,2002.033,0.012,74234.369,0.0
1165,32,13,0.5649,0.4108,0.7709,89.615,161.441,48.65,20.437,112.792,20.528,0.0
1166,32,14,0.2998,1.0,0.9569,231.182,271.287,214.491,6.731,55.024,9.961,1.773
1167,32,15,0.7735,0.6079,0.9183,2258.333,2867.502,1991.281,82.48,876.221,184.572,0.0
1168,32,16,0.62,0.0212,0.7815,3824.398,2452.246,2292.748,695.931,159.497,835.718,0.0
1169,32,17,0.5174,0.0,0.5329,2193.927,836.901,836.772,332.283,0.129,1024.871,0.0
1170,32,18,0.7271,0.1092,0.6728,900.362,939.345,571.683,34.053,367.661,294.625,0.0
1171,32,19,0.3895,0.0407,0.4819,2193.927,836.901,836.901,220.367,0.0,1136.658,0.0
1172,32,20,0.0407,1.0,0.9766,1343.456,1921.543,1310.881,1.081,105.621,31.494,505.041
1173,32,21,0.4531,0.0407,0.7822,900.362,939.345,696.107,8.195,243.238,196.06,0.0
1174,32,22,0.6765,0.0,0.625,2193.927,836.901,836.901,534.365,0.0,822.661,0.0
1175,32,23,0.2293,0.3335,0.9271,900.362,939.345,788.088,46.652,151.257,65.622,0.0
1176,32,24,0.3744,0.0687,0.8136,900.362,939.345,720.658,11.832,218.687,167.872,0.0
1177,32,25,0.6485,0.0951,0.7319,900.362,939.345,607.2,51.806,332.145,241.356,0.0
1178,32,26,0.1542,0.0,0.587,2807.231,1530.211,1443.715,204.267,86.496,1159.249,0.0
1179,32,27,0.9645,0.0179,0.4098,22862.032,8091.543,8082.583,1286.939,8.96,13492.511,0.0
1180,32,28,0.4016,0.0,0.709,1067.454,1457.25,687.193,69.622,770.057,310.639,0.0
1181,32,29,0.6916,0.1869,0.6907,162.637,396.026,97.372,14.963,298.654,50.303,0.0
1182,32,30,0.1707,1.0,0.9893,89.615,161.441,88.657,0.0,21.235,0.958,51.549
1183,32,31,0.3667,1.0,0.9797,1141.024,1047.277,1038.755,79.107,0.567,23.161,7.956
1184,32,32,0.826,1.0,0.9764,2258.333,2867.502,2200.912,4.168,124.382,53.254,542.209
1185,32,33,0.1756,0.9546,0.9613,168.032,53.134,53.105,108.431,0.029,6.495,0.0
1186,32,34,0.6899,1.0,0.9765,2258.333,2867.502,2205.244,0.0,14.123,53.089,648.135
1187,32,35,0.8881,0.9336,0.9862,149.73,133.068,133.0,14.664,0.068,2.066,0.0
1188,33,0,0.6311,1.0,0.9738,900.362,939.345,859.644,17.112,71.514,23.606,8.186
1189,33,1,0.8162,0.8818,0.9296,149.73,133.068,78.642,60.541,54.426,10.548,0.0
1190,33,2,0.5049,1.0,0.9946,289.518,573.213,287.946,0.0,25.222,1.572,260.045
