id,row,col,alive_percent,resilience
880,24,16,99.0278,0.990278
881,24,17,98.3333,0.983333
882,24,18,97.9167,0.979167
883,24,19,97.7778,0.977778
884,24,20,97.7778,0.977778
885,24,21,64.7222,0.647222
886,24,22,69.5833,0.695833
887,24,23,81.1111,0.811111
888,24,24,72.7778,0.727778
889,24,25,58.1944,0.581944
890,24,26,68.75,0.6875
891,24,27,72.3611,0.723611
892,24,28,65.2778,0.652778
893,24,29,43.0556,0.430556
894,24,30,50.2778,0.502778
895,24,31,63.6111,0.636111
896,24,32,96.8056,0.968056
897,24,33,95.8333,0.958333
898,24,34,97.9167,0.979167
899,24,35,98.6111,0.986111
900,25,0,86.1111,0.861111
901,25,1,87.0833,0.870833
902,25,2,85.0,0.85
903,25,3,80.0,0.8
904,25,4,96.9444,0.969444
905,25,5,97.7778,0.977778
906,25,6,97.9167,0.979167
907,25,7,97.9167,0.979167
908,25,8,98.0556,0.980556
909,25,9,97.7778,0.977778
910,25,10,97.9167,0.979167
911,25,11,97.9167,0.979167
912,25,12,97.9167,0.979167
913,25,13,97.9167,0.979167
914,25,14,97.9167,0.979167
915,25,15,97.6389,0.976389
916,25,16,98.3333,0.983333
917,25,17,97.9167,0.979167
918,25,18,97.9167,0.979167
919,25,19,97.7778,0.977778
920,25,20,97.9167,0.979167
921,25,21,75.6944,0.756944
922,25,22,80.4167,0.804167
923,25,23,81.9444,0.819444
924,25,24,77.7778,0.777778
925,25,25,74.0278,0.740278
926,25,26,60.9722,0.609722
927,25,27,65.4167,0.654167
928,25,28,57.9167,0.579167
929,25,29,51.8056,0.518056
930,25,30,53.75,0.5375
931,25,31,96.6667,0.966667
932,25,32,96.5278,0.965278
933,25,33,97.9167,0.979167
934,25,34,99.0278,0.990278
935,25,35,99.0278,0.990278
936,26,0,73.3333,0.733333
937,26,1,84.5833,0.845833
938,26,2,56.6667,0.566667
939,26,3,75.6944,0.756944
940,26,4,89.0278,0.890278
941,26,5,90.0,0.9
942,26,6,97.9167,0.979167
943,26,7,97.9167,0.979167
944,26,8,98.1944,0.981944
945,26,9,97.9167,0.979167
946,26,10,82.2222,0.822222
947,26,11,97.9167,0.979167
948,26,12,97.9167,0.979167
949,26,13,97.7778,0.977778
950,26,14,97.7778,0.977778
951,26,15,94.0278,0.940278
952,26,16,97.6389,0.976389
953,26,17,97.9167,0.979167
954,26,18,97.9167,0.979167
955,26,19,97.9167,0.979167
956,26,20,98.0556,0.980556
957,26,21,97.9167,0.979167
958,26,22,85.0,0.85
959,26,23,80.9722,0.809722
960,26,24,76.5278,0.765278
961,26,25,69.3056,0.693056
962,26,26,69.3056,0.693056
963,26,27,62.5,0.625
964,26,28,52.0833,0.520833
965,26,29,44.3056,0.443056
966,26,30,52.2222,0.522222
967,26,31,72.9167,0.729167
968,26,32,96.5278,0.965278
969,26,33,97.7778,0.977778
970,26,34,97.9167,0.979167
971,26,35,98.8889,0.988889
972,27,0,60.0,0.6
973,27,1,64.0278,0.640278
974,27,2,63.0556,0.630556
975,27,3,75.2778,0.752778
976,27,4,96.9444,0.969444
977,27,5,88.0556,0.880556
978,27,6,95.1389,0.951389
979,27,7,97.9167,0.979167
980,27,8,97.9167,0.979167
981,27,9,95.1389,0.951389
982,27,10,90.6944,0.906944
983,27,11,96.8056,0.968056
984,27,12,97.7778,0.977778
985,27,13,97.7778,0.977778
986,27,14,97.7778,0.977778
987,27,15,97.3611,0.973611
988,27,16,97.7778,0.977778
989,27,17,97.7778,0.977778
990,27,18,97.9167,0.979167
991,27,19,97.5,0.975
992,27,20,97.7778,0.977778
993,27,21,92.0833,0.920833
994,27,22,95.6944,0.956944
995,27,23,83.6111,0.836111
996,27,24,75.6944,0.756944
997,27,25,67.6389,0.676389
998,27,26,67.3611,0.673611
999,27,27,65.5556,0.655556
1000,27,28,57.9167,0.579167
1001,27,29,58.1944,0.581944
1002,27,30,51.5278,0.515278
1003,27,31,44.0278,0.440278
1004,27,32,98.3333,0.983333
1005,27,33,96.3889,0.963889
1006,27,34,98.75,0.9875
1007,27,35,98.4722,0.984722
1008,28,0,81.25,0.8125
1009,28,1,74.5833,0.745833
1010,28,2,88.4722,0.884722
1011,28,3,97.2222,0.972222
1012,28,4,97.5,0.975
1013,28,5,96.6667,0.966667
1014,28,6,84.7222,0.847222
1015,28,7,94.4444,0.944444
1016,28,8,95.1389,0.951389
1017,28,9,95.6944,0.956944
1018,28,10,95.2778,0.952778
1019,28,11,89.5833,0.895833
1020,28,12,96.6667,0.966667
1021,28,13,97.7778,0.977778
1022,28,14,97.3611,0.973611
1023,28,15,97.6389,0.976389
1024,28,16,97.6389,0.976389
1025,28,17,97.7778,0.977778
1026,28,18,89.5833,0.895833
1027,28,19,95.0,0.95
1028,28,20,93.1944,0.931944
1029,28,21,95.6944,0.956944
1030,28,22,95.8333,0.958333
1031,28,23,95.2778,0.952778
1032,28,24,64.3056,0.643056
1033,28,25,63.3333,0.633333
1034,28,26,65.9722,0.659722
1035,28,27,67.5,0.675
1036,28,28,54.0278,0.540278
1037,28,29,87.2222,0.872222
1038,28,30,66.8056,0.668056
1039,28,31,98.4722,0.984722
1040,28,32,98.6111,0.986111
1041,28,33,98.4722,0.984722
1042,28,34,98.3333,0.983333
1043,28,35,98.6111,0.986111
1044,29,0,78.3333,0.783333
1045,29,1,97.2222,0.972222
1046,29,2,97.7778,0.977778
1047,29,3,97.2222,0.972222
1048,29,4,97.6389,0.976389
1049,29,5,97.0833,0.970833
1050,29,6,75.6944,0.756944
1051,29,7,76.9444,0.769444
1052,29,8,94.4444,0.944444
1053,29,9,95.2778,0.952778
1054,29,10,94.4444,0.944444
1055,29,11,35.5556,0.355556
1056,29,12,82.2222,0.822222
1057,29,13,96.6667,0.966667
1058,29,14,89.5833,0.895833
1059,29,15,88.8889,0.888889
1060,29,16,97.9167,0.979167
1061,29,17,91.1111,0.911111
1062,29,18,91.8056,0.918056
1063,29,19,80.4167,0.804167
1064,29,20,92.3611,0.923611
1065,29,21,86.9444,0.869444
1066,29,22,95.1389,0.951389
1067,29,23,84.4444,0.844444
1068,29,24,82.6389,0.826389
1069,29,25,83.3333,0.833333
1070,29,26,68.0556,0.680556
1071,29,27,52.9167,0.529167
1072,29,28,86.1111,0.861111
1073,29,29,86.1111,0.861111
1074,29,30,85.4167,0.854167
1075,29,31,96.8056,0.968056
1076,29,32,98.3333,0.983333
1077,29,33,98.0556,0.980556
1078,29,34,98.4722,0.984722
1079,29,35,98.4722,0.984722
1080,30,0,98.0556,0.980556
1081,30,1,98.0556,0.980556
1082,30,2,97.6389,0.976389
1083,30,3,97.7778,0.977778
1084,30,4,97.9167,0.979167
1085,30,5,91.3889,0.913889
1086,30,6,88.0556,0.880556
1087,30,7,28.6111,0.286111
1088,30,8,89.3056,0.893056
1089,30,9,94.8611,0.948611
1090,30,10,89.8611,0.898611
1091,30,11,58.0556,0.580556
1092,30,12,95.9722,0.959722
1093,30,13,96.6667,0.966667
1094,30,14,97.0833,0.970833
1095,30,15,92.9167,0.929167
1096,30,16,91.25,0.9125
1097,30,17,83.1944,0.831944
1098,30,18,69.4444,0.694444
1099,30,19,50.6944,0.506944
1100,30,20,81.1111,0.811111
1101,30,21,64.5833,0.645833
1102,30,22,77.9167,0.779167
1103,30,23,88.1944,0.881944
1104,30,24,82.6389,0.826389
1105,30,25,83.6111,0.836111
1106,30,26,81.5278,0.815278
1107,30,27,60.1389,0.601389
1108,30,28,50.4167,0.504167
1109,30,29,86.5278,0.865278
1110,30,30,96.6667,0.966667
1111,30,31,96.6667,0.966667
1112,30,32,97.7778,0.977778
1113,30,33,98.0556,0.980556
1114,30,34,97.9167,0.979167
1115,30,35,98.4722,0.984722
1116,31,0,97.7778,0.977778
1117,31,1,97.9167,0.979167
1118,31,2,98.1944,0.981944
1119,31,3,97.7778,0.977778
1120,31,4,97.7778,0.977778
1121,31,5,97.2222,0.972222
1122,31,6,85.2778,0.852778
1123,31,7,52.9167,0.529167
1124,31,8,82.9167,0.829167
1125,31,9,90.4167,0.904167
1126,31,10,85.8333,0.858333
1127,31,11,57.3611,0.573611
1128,31,12,46.9444,0.469444
1129,31,13,96.6667,0.966667
1130,31,14,96.9444,0.969444
1131,31,15,96.6667,0.966667
1132,31,16,87.2222,0.872222
1133,31,17,65.5556,0.655556
1134,31,18,72.3611,0.723611
1135,31,19,67.3611,0.673611
1136,31,20,70.6944,0.706944
1137,31,21,61.1111,0.611111
1138,31,22,85.8333,0.858333
1139,31,23,87.3611,0.873611
1140,31,24,86.25,0.8625
1141,31,25,82.6389,0.826389
1142,31,26,62.3611,0.623611
1143,31,27,54.0278,0.540278
1144,31,28,55.4167,0.554167
1145,31,29,35.1389,0.351389
1146,31,30,75.8333,0.758333
1147,31,31,97.7778,0.977778
1148,31,32,97.7778,0.977778
1149,31,33,97.7778,0.977778
1150,31,34,98.6111,0.986111
1151,31,35,98.6111,0.986111
1152,32,0,97.6389,0.976389
1153,32,1,97.7778,0.977778
1154,32,2,98.6111,0.986111
1155,32,3,98.0556,0.980556
1156,32,4,97.3611,0.973611
1157,32,5,97.0833,0.970833
1158,32,6,75.8333,0.758333
1159,32,7,82.0833,0.820833
1160,32,8,81.5278,0.815278
1161,32,9,87.2222,0.872222
1162,32,10,83.8889,0.838889
1163,32,11,88.0556,0.880556
1164,32,12,22.7778,0.227778
1165,32,13,85.0,0.85
1166,32,14,96.6667,0.966667
1167,32,15,86.3889,0.863889
1168,32,16,74.8611,0.748611
1169,32,17,53.4722,0.534722
1170,32,18,67.0833,0.670833
1171,32,19,68.1944,0.681944
1172,32,20,74.5833,0.745833
1173,32,21,71.1111,0.711111
1174,32,22,65.2778,0.652778
1175,32,23,85.0,0.85
1176,32,24,78.4722,0.784722
1177,32,25,63.0556,0.630556
1178,32,26,51.8056,0.518056
1179,32,27,41.5278,0.415278
1180,32,28,61.5278,0.615278
1181,32,29,95.8333,0.958333
1182,32,30,91.5278,0.915278
1183,32,31,98.6111,0.986111
1184,32,32,97.9167,0.979167
1185,32,33,97.9167,0.979167
1186,32,34,97.7778,0.977778
1187,32,35,98.4722,0.984722
1188,33,0,97.3611,0.973611
1189,33,1,98.4722,0.984722
1190,33,2,98.75,0.9875
1191,33,3,98.4722,0.984722
1192,33,4,97.9167,0.979167
1193,33,5,75.9722,0.759722
1194,33,6,78.75,0.7875
1195,33,7,16.9444,0.169444
1196,33,8,79.7222,0.797222
1197,33,9,36.8056,0.368056
1198,33,10,98.4722,0.984722
1199,33,11,75.2778,0.752778
1200,33,12,80.0,0.8
1201,33,13,76.3889,0.763889
1202,33,14,82.7778,0.827778
1203,33,15,74.5833,0.745833
1204,33,16,60.2778,0.602778
1205,33,17,53.4722,0.534722
1206,33,18,47.0833,0.470833
1207,33,19,61.9444,0.619444
1208,33,20,72.3611,0.723611
1209,33,21,64.5833,0.645833
1210,33,22,68.4722,0.684722
1211,33,23,64.3056,0.643056
1212,33,24,55.4167,0.554167
1213,33,25,47.9167,0.479167
1214,33,26,55.4167,0.554167
1215,33,27,61.9444,0.619444
1216,33,28,95.5556,0.955556
1217,33,29,95.6944,0.956944
1218,33,30,98.3333,0.983333
1219,33,31,98.4722,0.984722
1220,33,32,98.75,0.9875
1221,33,33,98.4722,0.984722
1222,33,34,97.9167,0.979167
1223,33,35,98.4722,0.984722
1224,34,0,96.25,0.9625
1225,34,1,56.8056,0.568056
1226,34,2,98.6111,0.986111
1227,34,3,97.9167,0.979167
1228,34,4,79.7222,0.797222
1229,34,5,77.2222,0.772222
1230,34,6,76.25,0.7625
1231,34,7,75.4167,0.754167
1232,34,8,97.5,0.975
1233,34,9,98.4722,0.984722
1234,34,10,98.3333,0.983333
1235,34,11,98.4722,0.984722
1236,34,12,97.7778,0.977778
1237,34,13,85.1389,0.851389
1238,34,14,84.8611,0.848611
1239,34,15,78.1944,0.781944
1240,34,16,58.3333,0.583333
1241,34,17,90.8333,0.908333
1242,34,18,53.4722,0.534722
1243,34,19,53.4722,0.534722
1244,34,20,66.5278,0.665278
1245,34,21,67.7778,0.677778
1246,34,22,75.4167,0.754167
1247,34,23,82.6389,0.826389
1248,34,24,83.6111,0.836111
1249,34,25,58.8889,0.588889
1250,34,26,63.1944,0.631944
1251,34,27,52.7778,0.527778
1252,34,28,70.4167,0.704167
1253,34,29,95.4167,0.954167
1254,34,30,88.3333,0.883333
1255,34,31,98.6111,0.986111
1256,34,32,98.4722,0.984722
1257,34,33,98.1944,0.981944
1258,34,34,98.6111,0.986111
1259,34,35,98.4722,0.984722
1260,35,0,42.3611,0.423611
1261,35,1,91.25,0.9125
1262,35,2,91.8056,0.918056
1263,35,3,91.1111,0.911111
1264,35,4,64.8611,0.648611
1265,35,5,72.6389,0.726389
1266,35,6,79.5833,0.795833
1267,35,7,97.5,0.975
1268,35,8,97.5,0.975
1269,35,9,97.7778,0.977778
1270,35,10,98.4722,0.984722
1271,35,11,98.1944,0.981944
1272,35,12,98.0556,0.980556
1273,35,13,97.7778,0.977778
1274,35,14,87.5,0.875
1275,35,15,86.8056,0.868056
1276,35,16,89.1667,0.891667
1277,35,17,91.5278,0.915278
1278,35,18,89.3056,0.893056
1279,35,19,44.3056,0.443056
1280,35,20,28.0556,0.280556
1281,35,21,75.4167,0.754167
1282,35,22,82.3611,0.823611
1283,35,23,87.6389,0.876389
1284,35,24,86.9444,0.869444
1285,35,25,80.4167,0.804167
1286,35,26,65.6944,0.656944
1287,35,27,70.5556,0.705556
1288,35,28,75.4167,0.754167
1289,35,29,72.5,0.725
1290,35,30,68.6111,0.686111
1291,35,31,60.5556,0.605556
1292,35,32,67.5,0.675
1293,35,33,97.9167,0.979167
1294,35,34,88.6111,0.886111
1295,35,35,98.4722,0.984722
